HH0,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH9,HH10,HH11,HH12,HH13,HH14,HH15,HH16,HH17,HH18,HH19,HH20,HH21,HH22,HH23,HH24,HH25,HH26,HH27,HH28,HH29,Cd,Cl
-0.001604368,0.000848452,-0.002133066,-0.002241923,-0.00109581,0.000558716,0.003185058,-0.005109707,-0.003983009,0.005815556,0.00434805,-0.00326428,0.00323331,-0.002884307,0.003486719,0.003278147,-0.001546131,0.0020662,-0.002150335,-0.003139636,0.000666951,0.002181597,-0.001817289,0.001350923,0.001233123,0.002786438,-0.002996937,0.002597191,0.001332413,-0.000892835,0.109828,0.113139
-0.001886101,-0.002973108,-0.003209802,0.003121041,0.002172705,-0.002056716,0.006022442,-0.002326366,0.004418008,0.005326668,-0.000895341,0.000194412,0.00412779,-0.004194871,1.55E-05,0.003553636,-0.00017036,-0.000806287,-0.000188334,-0.000746316,-0.003780392,-0.000255638,-0.000296443,-0.001951911,0.000993274,-0.002395614,-0.001427119,0.002389801,0.000894615,-7.59E-06,0.031645,0.268427
-0.000963854,-0.001155121,0.000663938,-0.000573929,-0.005579056,0.005568313,0.005581554,0.001404935,0.002281273,0.005700711,-0.001896385,0.00500237,-0.00295016,-0.003116487,-0.000489,-0.000895893,0.001881665,0.000728206,0.001705711,0.000398127,0.001570805,0.003099464,-0.00263502,0.000564585,0.003234188,0.003471832,-0.000721329,0.000907877,0.000269339,0.001713499,0.043971,0.452598
-0.00275858,-0.000820969,0.002323717,-0.001610321,0.005050986,-0.000518226,0.000656161,0.000124002,0.004988067,-0.001706022,-0.002675236,-0.003518083,0.003393314,-0.001787971,-0.002391967,0.001403051,-0.002437075,-0.002045535,-0.001408475,0.000511868,-0.00372667,0.00067877,-0.003396374,-0.001483812,0.001365489,-0.00084418,-0.000440979,-0.003437666,-0.002177843,-0.002933354,0.112978,0.089853
-0.00293718,0.002317959,-0.003927254,0.002587742,0.003361138,-0.005346149,0.006946885,0.005526385,-0.005553409,0.002031782,-0.003191252,0.005454096,-0.001535544,-0.000936684,0.001250432,-0.00095036,-0.002334888,0.001615476,-0.002109971,-0.000943884,-0.001327857,0.003351453,0.000707754,-0.003619448,-0.000179259,0.001127663,-0.002163293,-0.00351501,-0.00055512,-0.003039051,0.119556,0.128869
-0.00172217,0.002900257,-0.000318138,-0.001208712,0.003007776,0.004677603,-0.003200235,-0.002378798,0.003367517,0.004605663,-0.002796057,-0.00244313,-0.001258372,-0.004005249,0.002915492,-0.002308432,-0.002889697,0.001126183,0.002678933,-0.003652294,-0.001164598,0.002299847,0.001393224,0.000600313,0.001477264,0.003627757,0.000126282,-0.002376246,-0.001912678,-0.003147756,0.027174,0.310432
-0.002716703,0.000203083,-0.003529553,-0.000198486,-0.003004322,-0.002364111,0.005273429,0.004163017,-0.002547011,0.002502908,0.003520881,-0.004413928,0.002499014,-0.003018062,0.001495155,0.001879141,-0.000485487,-0.003467443,-0.000935386,-0.002890186,-0.001580786,0.001127164,0.0036579,0.003039844,-0.002998478,0.002391678,0.000532158,0.003476637,-0.002205135,-0.000923677,0.110596,0.12082
-0.001241922,0.001839982,-0.003647586,0.00062325,0.000785806,0.001825928,-0.001815603,0.00511975,-0.000770952,-0.004877484,0.000355154,-0.00021139,-0.004029328,-0.003589257,-0.003365448,-0.002685597,0.003060785,0.000806896,0.001685165,0.000348441,-0.00097903,-0.002321867,-0.000185351,0.001839602,0.000138297,0.000143724,0.001513273,-0.002470052,-0.002568747,-0.000419362,0.107723,0.13168
0.001620746,-0.002044942,0.000826354,0.002915392,0.000337555,0.004587919,-0.000252218,-0.004673606,-0.001574974,0.002372156,0.001104805,-0.001275429,0.00390588,0.004328441,0.001362787,-0.003380398,0.002294951,0.001738119,-0.000107016,0.000277689,0.001533169,0.002690849,0.000203018,0.001583875,-0.002720729,-0.003194044,-0.002454788,0.002037042,0.000899305,-0.00053014,0.02634,0.340066
-0.000780629,0.000853857,-0.002729566,0.00415705,0.001955434,0.001507792,-0.003675716,-0.006486167,-0.005649185,-0.004657825,-0.005454362,0.003400763,0.000771409,-0.003771288,-0.003520316,0.00290559,0.000682353,-0.003740696,0.001960284,-0.002279126,-0.002470073,-0.001353059,-0.002654445,0.001046813,0.000598004,0.000373415,0.000189846,0.001067954,-0.002655792,0.001048456,0.097482,0.140365
0.000893017,0.000901879,-0.004181783,-0.003066256,-0.004246323,0.003338284,-0.005525681,0.006638902,0.004678556,0.001970209,0.00299306,0.005377423,-0.002677892,0.000764325,0.003768893,0.002842776,1.78E-05,-0.000172047,-0.002977614,0.003800333,-0.001014326,0.002564385,0.000951859,0.001417052,-0.001887471,-0.003352977,0.002646347,0.000371866,0.002020408,0.002151329,0.045073,0.361166
-0.000694109,-0.002029991,-0.001818828,-0.001280372,0.001233167,0.004310126,0.000297671,-0.004181199,0.005600124,0.006050661,-0.003568972,0.000687498,-0.003938982,-0.000765335,-0.000709699,0.003860536,0.00324788,-0.002848341,0.003551785,0.003678483,-0.002128496,-0.000236735,-0.00146748,-0.002612356,-0.003197606,-0.001771251,-0.00175198,8.81E-05,0.001815221,-0.003107783,0.028591,0.289316
-0.001127119,-0.00219353,-0.001097634,0.003808338,0.001645453,-0.002462073,0.005368638,0.002991823,-0.000884828,-0.001041125,-0.003171395,0.003678185,0.002920842,-0.00096443,0.003170466,-0.002519035,0.000466735,-0.000741329,-0.000247348,0.000244616,-0.001493499,-1.99E-05,0.002463549,0.00245221,0.003197109,-0.00185518,0.000811119,-0.000271917,-0.002092625,0.002292267,0.026591,0.294853
0.002350903,0.000629282,0.000267434,0.001327284,0.002902425,-0.003513576,-0.00569154,-0.005830146,3.25E-06,0.002968563,0.002119046,-0.003473659,-0.002024587,-0.004655685,0.003963843,0.002992129,0.003460517,0.002009685,0.002890346,-0.001493803,-0.000940059,-0.000814771,-0.003116195,-0.00154885,-0.000772862,-0.001320158,-0.000947999,0.001261687,-0.000940532,-0.002751927,0.010201,0.244669
0.000123641,-0.000717519,0.00328335,0.00338698,0.002605767,0.003728512,0.004959173,-0.006696275,0.004060611,-0.00551552,-0.003438801,-0.002026397,0.003411696,-0.000597236,0.000226424,0.000414266,0.002202877,0.002950014,-0.000415877,0.001222085,-0.003004007,0.002900079,-0.002235815,-0.003341142,0.00116014,-0.003580271,0.002175949,-0.001890295,-0.002038617,-0.002560575,0.127026,0.081305
-0.000924389,-0.001051554,0.002742961,-0.002997558,0.001730292,0.002357138,-0.006692525,-0.001182213,-0.003153383,-0.005415248,0.00432945,-3.58E-05,0.000626274,-0.003050333,-0.003039823,0.00203968,-0.00240507,0.002761696,-0.003261694,-0.003058634,0.0030537,0.001053402,0.001999454,-0.002591934,-0.000309312,0.002660211,0.00010435,-0.001420762,0.003453601,-0.002192732,0.009379,0.245128
0.001643015,0.002469562,-0.003576632,0.003166082,0.005309996,0.001217292,0.001024942,0.005536672,0.001189649,-0.003922249,0.002012872,-0.00242822,-0.002575238,-0.001217862,0.00361481,-0.002741045,0.000597403,0.002266764,-0.000448429,-0.002154722,0.003511277,0.000167156,-0.002365864,-0.002851488,-0.003365775,-0.003268556,0.002791446,0.003034731,-0.000958393,0.001815715,0.130477,0.113961
0.001776421,0.002383906,-0.00044813,0.004195263,0.001513707,0.001172936,-0.004972336,-0.004486415,0.000511081,0.002475222,-0.003358885,0.005479663,0.001690523,-0.002539339,-0.003258922,0.0015461,-0.003875362,0.000919522,0.003207402,0.002623197,-0.001024611,-0.003392215,-0.002969646,-0.000851844,-0.001996385,-0.001295419,0.001997182,0.003515965,-0.001114764,-0.002452882,0.033954,0.403229
-0.001896792,-0.002254127,0.002437687,-0.002913853,0.000694953,-0.00470759,-0.002016215,0.00159015,-0.00484025,-0.004109119,-0.004842058,0.005261417,-0.001078921,-0.004454068,-0.002576175,-0.003692923,-0.001537097,0.002433697,0.000843081,0.001394729,-0.003382455,0.000573681,0.003302893,0.002528435,-0.001701747,-0.001216303,-0.001178428,-0.002672903,0.000432584,-0.003159851,0.008297,0.343785
0.001536958,0.001343318,-0.000875353,-0.003150758,-0.002686127,-0.00438288,0.002264583,0.00365656,-0.005413191,-0.000152337,-0.003772165,-0.002571902,0.004731254,0.001472612,-0.003947731,-0.001898395,0.002511038,-0.003368442,-0.00130663,-0.001863131,-0.00184862,-0.0012097,-0.003089625,-0.002797831,0.000969055,-0.002554215,-0.001913574,0.000992913,-1.11E-05,0.002806044,0.02052,0.309134
0.001515798,0.001640734,-0.000304132,0.000929988,0.000205584,0.000272128,-0.00250475,5.15E-05,0.003300703,0.00404386,-0.003789302,0.000113039,0.002531049,0.000174672,0.002841971,0.003310518,0.003299609,0.000430795,0.000612055,0.001044248,0.003733204,-0.001970827,0.003553717,0.000716741,0.001027268,-0.002874528,0.002036482,0.001443146,-0.001783113,-0.000663172,0.025599,0.20795
0.002616581,-0.002668478,-0.002311054,-0.000972971,0.001378703,0.00116452,-0.000958181,0.005396086,0.000525645,0.003169791,0.003910173,-0.003520646,-0.000970663,0.003748024,0.002548659,0.001574962,0.003365579,0.000711361,-0.002606264,0.001085308,-0.003424836,-0.001074851,0.003548457,-0.001139035,-0.002325126,-0.002423671,-0.001963396,-0.002406752,0.001164223,0.003418053,0.124599,0.108306
0.002868623,-0.001739971,-0.003176836,-0.00200476,-0.003099302,8.55E-06,-0.000919466,-0.000898602,-0.00535806,0.000497915,-0.002749424,-0.001465964,-0.0042278,0.004577769,0.000479534,0.000748378,-0.000154775,-0.003746318,0.001165579,0.00186971,0.003352869,-0.001945091,-0.003597606,0.003378993,-0.002204648,-0.000738927,-0.0011449,0.003310075,-0.001431142,0.002942241,0.026125,0.518853
-0.002293016,-0.00070339,-0.00063237,-0.004133288,-0.001837239,0.002142417,-0.004093619,-0.001700548,-0.000277528,-0.002046149,-0.004294908,0.001411799,-0.002202299,-0.002596449,-0.002359924,-0.001690715,0.000442486,-0.000169069,-0.003563098,-0.000129195,0.001176837,-0.002215263,-0.001072732,-0.000220207,-0.000747822,0.00263584,0.00106132,0.002500097,-0.000825593,0.002879785,0.089844,0.129914
-0.001102184,-0.001611339,-0.004305955,0.002509389,-0.001357456,0.00560764,-0.005597382,0.000722091,-0.001651096,-0.003202247,0.002914506,0.001074086,-0.004515314,-5.16E-06,-0.002624207,-0.001634363,-0.001373488,0.000758653,-0.000513489,0.003716792,-0.002438702,-0.000152884,0.002963056,-0.003693249,-0.000841413,-0.001612403,0.001810285,2.08E-05,0.002593085,-0.000951786,0.105628,0.14005
0.001867788,-0.002627631,-0.000232052,7.24E-05,-0.003172236,-0.001659584,-0.004359613,-0.003721449,0.000696587,-0.005682199,-0.00301875,-0.002526433,-0.001345292,-0.003360164,-0.002566372,-0.00363116,-0.003301021,-0.003683891,0.003272111,0.002609334,-0.003377392,-0.003332622,0.000448497,-0.001772073,-0.000348941,-0.001577729,-0.00109486,0.003329461,-0.002426171,-0.002786819,0.083726,0.104746
0.000836677,0.000717972,0.003849072,0.00408684,0.000465767,-0.000293466,0.002800349,-0.002988206,-0.004554252,0.000877649,0.002637221,0.003653478,-0.004541206,-0.001364576,0.000760164,-0.002653887,0.002729116,-0.001705331,-0.002922299,-0.003633983,0.002084749,0.002354837,-0.001872484,-0.000357788,0.003356002,-0.000223206,0.001095081,0.002473122,-0.001527218,0.000776622,0.121893,0.111081
-0.001113724,-0.001553201,0.001465293,-0.001173081,-0.003031486,-0.003221263,0.003435152,-0.006319665,-0.001458576,0.002772195,0.005462443,0.001103292,-0.001480611,0.000345228,-0.001993088,-0.00179053,-0.000777148,-0.003482499,-0.003205783,0.002584173,-0.00199875,-0.003278005,-0.000788302,0.001689949,0.002191981,0.002573265,0.001584319,0.00104524,0.003038168,-0.001481572,0.101367,0.09506
-0.000599843,0.001151561,0.002508609,0.001333879,0.001095204,0.001055641,-0.001964759,-0.004253858,-0.001129471,0.003050781,0.005358211,-0.003402467,-0.000135241,-0.0043067,-0.002129206,-0.003792625,-0.002702315,0.003043026,0.002290085,-0.002025355,-0.002017765,0.001925573,0.000815096,-0.00317794,0.000738215,0.00218546,-0.000857864,-7.42E-05,0.000839892,0.003040283,0.113041,0.109056
0.002049559,0.002869371,0.002296895,0.003235766,0.004049582,-0.000544392,-0.001349873,-0.005237801,0.006138374,0.004228728,0.004415282,-0.001763166,-0.004180876,0.002938714,0.001199299,-0.000913705,0.001100277,-0.002468582,-0.000550265,0.001257943,0.001216304,-0.001412768,0.003424893,0.001963804,-0.000912366,-0.000149098,0.001273635,0.001581436,0.002293276,-0.001604663,0.134269,0.093359
0.001666263,-0.002902206,-0.001972413,0.001652506,-0.003314795,-0.00380203,0.006734897,0.005630547,-0.003843744,0.000811633,0.002098213,-0.002653432,0.003780222,-0.001619916,0.003920087,-0.001891359,0.000817937,-0.00385031,-0.00019829,-0.001086565,0.00057042,-0.000983385,0.000516854,-0.003093454,-0.002277315,0.002372413,0.003294026,0.003159242,0.002162575,0.001385741,0.026012,0.176508
-0.002431179,-0.001696415,-0.004166929,-0.003549389,-0.000666145,-0.005426534,-0.003117779,0.004619107,-0.000874703,-0.002461853,0.004281549,0.00334907,0.002117509,-0.003267301,0.002280281,0.00384939,0.000153609,0.002221175,0.002316419,0.003850956,0.002181483,-0.00359382,-0.000747412,-0.002623077,-0.000102867,0.002255903,-0.000166986,0.003235107,-0.000580748,0.003349124,0.102764,0.114034
0.000216781,-0.002434156,-0.0008288,-0.003274299,0.00080898,0.004297611,-0.00584645,0.006830919,-0.000177551,0.001042148,0.001756243,0.004079735,0.000864796,0.004532736,-0.002524065,-0.00399603,-0.002821907,0.00019977,0.001514906,-0.00043605,-0.003490356,-0.000500681,0.000224651,-0.001737743,-0.00045793,-0.000657966,-0.002507447,0.000174031,-0.000367414,-0.000608431,0.047639,0.368486
-0.001276478,0.002605367,-0.00095789,0.002141864,-9.54E-05,0.002160453,0.001135398,0.001629374,0.0062439,-0.004517431,-0.001205406,-0.001092578,-0.003924612,0.000596041,0.002194725,0.003686065,-0.000293767,-9.09E-05,0.003811993,0.002426615,0.001545473,-0.002262811,0.00287582,-0.0002974,-0.001096533,0.002835732,0.00310385,0.002877903,-0.00342521,-0.00137602,0.025456,0.346355
-0.001509775,0.001526511,0.000222915,-0.002140639,0.003442204,0.002592365,-0.004576537,-0.006368058,-0.004753598,-0.004744135,-0.003317021,-0.002042895,-0.00361453,-0.004556652,-0.003994782,-0.002101271,-0.001713969,-0.003141227,0.002355781,-0.002635475,0.002220089,0.002222256,-0.000916512,-0.003688873,-0.002135349,0.00078337,-0.00019874,-0.000678454,0.000201768,0.00056361,0.090344,0.114975
-0.000118058,-0.000114696,-0.002054612,0.00050415,-0.00408145,-0.000229435,-0.004036221,-0.006558406,0.000986265,-0.001103353,-0.000807843,0.00015088,0.004479292,-0.001467533,-0.001553696,-0.001279447,-0.000247429,0.001718925,0.000126212,-0.00383679,-0.002907532,0.001634957,0.001523167,-0.001283143,0.003131929,-0.00209486,-0.00165232,-0.002353868,-0.002009161,0.002648761,0.012312,0.306372
-0.002095949,0.000923714,-0.002975922,-0.002155781,0.005253928,-0.002609933,-0.00695286,0.0021497,-0.00430694,0.003282685,0.000334611,-0.001562435,-0.002346385,0.002215651,0.003816193,0.00119904,0.002671007,-0.001617029,0.002411164,-0.001621447,0.00107497,-0.001005766,-0.00142368,-0.003671233,0.003630187,0.002213972,0.003361183,0.001865236,0.002578963,0.000997826,0.020599,0.201037
-0.002514973,0.00257128,0.001090048,0.002411219,0.002885128,-0.000933444,-0.000197063,0.005476695,0.003479676,0.001720455,-0.00137997,0.002019959,-0.004445674,0.001447728,0.001577959,-0.001020594,-0.001203713,-0.001426619,-0.003072993,0.001719119,0.001706193,-0.001459341,0.000347149,-0.001165011,0.002807286,-0.002243139,-0.002034309,0.002144179,-0.003230557,-0.00297303,0.130431,0.1275
0.000806422,-0.001895699,0.001782754,-0.00119237,0.002403461,-0.002741334,0.005660053,-0.006148995,-0.006101741,0.004742753,-0.004048544,0.003439661,0.001816516,-0.000635762,0.000733774,-0.003282792,-0.001773587,-0.003440908,0.003263509,-0.00111613,9.30E-05,0.003215485,0.000616352,0.000513269,0.000778639,0.000835223,0.001258207,-0.001337411,-0.001732416,-0.00045288,0.014332,0.27114
0.002918348,0.001054446,-0.00362693,-0.001742045,-0.003645075,0.004778211,-0.001862722,-0.004043368,0.002748693,-0.000121064,-0.003621867,0.001554227,-0.001561592,-0.003725626,0.000191678,0.000919481,-0.001175018,-0.003548289,-0.003178039,0.002655115,0.000702592,0.0028044,-0.00125397,-0.000651748,0.002584051,0.002722631,-0.001745537,-0.002424237,-0.001384369,-0.002484158,0.021032,0.423626
-0.000671071,-8.17E-05,-0.003488411,0.003143718,-0.002952092,-0.001348236,0.005826855,0.004524527,-0.001423128,-0.001856606,-0.003292661,0.000589966,3.21E-05,0.002643267,0.002331751,0.000165871,0.002824525,0.002493623,-0.003742209,0.001829036,0.002778274,-0.003174795,-0.000592924,-4.24E-05,-0.001166393,0.000422971,-0.001604434,-0.003415214,0.001087122,-0.002665476,0.028006,0.302157
-0.002116565,0.001676667,0.002017921,0.000130357,0.003684176,-0.003504774,0.003209623,0.004968758,-0.001595383,-0.002075857,0.000523585,-0.002711008,0.002238866,-0.001826703,0.001549245,1.01E-05,-0.003222055,-0.002088088,-9.64E-05,0.000429014,0.003208091,-0.000546835,-0.002341866,0.00300224,0.001881096,-0.002989669,0.000856357,-0.000776022,0.002252874,-0.001741839,0.118847,0.092922
0.001784652,-0.001192915,0.002270335,0.003466114,-0.004511112,-0.004860029,0.003480172,0.006153892,0.003826552,-0.001166487,0.000617679,-0.00303317,0.000964944,-0.001584046,0.002345626,-0.001386683,0.000860367,-3.65E-05,0.001141188,-0.002243239,0.000271241,-0.000449274,9.80E-05,-0.002411537,-0.000792087,0.001747018,0.001882152,0.002140868,-0.00236312,0.002123696,0.026474,0.259863
-0.000798614,-0.002364037,0.001425443,-0.003859794,0.003757964,-0.001581666,0.005300197,-0.00558495,-0.000725275,0.001558687,-0.005188969,0.000976756,0.004457041,0.000374103,-0.002409183,0.001865082,0.002536515,-0.00360379,-0.003359664,0.002440187,0.001629596,-0.003412398,-0.000770445,0.000184373,5.85E-05,-0.000984509,-1.59E-05,0.001705366,0.001313053,-0.000421476,0.105929,0.080506
0.000266167,-0.002514408,0.003020766,-0.001452064,-0.004785267,-0.000685749,0.003848693,-0.006118287,-7.21E-05,0.000644663,0.0047282,0.003995626,0.002454944,0.004066583,0.001084793,-0.002862123,0.002239655,-0.001070766,0.002136522,0.001734879,-0.003644651,0.002257636,-0.002589204,-0.001631445,0.002091504,0.00153115,-0.00068266,0.000688845,-0.001004685,-0.002159919,0.113263,0.090053
0.000901076,-0.000951413,0.002349745,0.002992,0.001124016,0.000396796,0.002067568,0.000650919,0.000233005,-0.005541424,0.000788727,0.002229234,0.002314842,0.004559835,0.001542298,-0.002336388,0.001225875,-0.001640737,-0.000692904,0.002379434,-0.002475976,-0.003024701,0.001445773,-0.003270246,0.002276269,-0.000372521,-0.000898395,-0.001277667,0.001748128,0.002310972,0.124237,0.095657
-0.000413036,0.000111345,-0.000674827,0.000379038,-0.003507894,-0.002717914,0.005037349,0.006872477,0.001329116,-0.005659594,0.004824209,0.00391107,-0.003380667,0.004000575,0.003399068,-0.000196729,-0.00054985,-0.001287042,0.001298355,0.002117889,-0.000258642,-0.002554083,-0.003586873,0.000909886,-0.003523445,-0.002200373,0.002731746,0.000758209,-0.000159127,-0.002302646,0.030333,0.283993
0.002470001,-0.00296398,-0.002455889,-0.002595653,0.004480117,-0.002689397,-0.005193478,0.001231976,-0.004247263,0.002808341,-0.001256871,0.004630014,0.001502413,0.003513598,-0.002963192,-0.002950401,0.003603375,0.001831571,-0.001856487,-0.003813186,0.000989281,-0.002749006,-0.001767719,0.001467319,0.001151235,0.003304457,-0.002777757,0.000287138,0.002760523,-0.000390696,0.105489,0.110069
-0.000293413,0.000372438,-0.001212825,0.001164524,-0.004227984,-0.004477963,-4.40E-05,3.72E-05,0.000616948,0.002598697,-0.000526937,-0.000708246,0.001967365,-0.00307939,-0.003193293,0.000328741,-0.001288249,0.003728332,0.003318623,-0.001130828,0.001379098,0.002554201,-0.001664016,-0.001100383,0.002452946,-0.000566663,0.003350579,-0.00262583,0.001967962,0.000113604,0.012351,0.253874
-0.001056585,0.002663925,-0.003361402,-0.002538739,0.005536374,0.001714246,-0.001989582,0.001485434,-0.002830623,-0.003489713,0.002293289,0.002788496,-0.000323472,-0.00448008,0.000408414,-0.001152872,0.002082318,-0.001184374,-0.003148846,0.000616382,-0.003208351,-0.002567585,0.002088691,0.002847476,0.003520342,0.001970923,-0.00015666,0.000788305,0.000367907,-0.002523982,0.020593,0.292058
0.001907505,-0.002504539,0.000336325,-0.001374734,0.004098085,0.00050636,-0.006037947,0.004572021,-0.003914559,-0.000621779,0.001830425,-0.000760686,-0.001136833,-0.00239577,-0.000244807,-0.001135836,0.002859094,-0.001884895,0.001391257,-0.002524786,7.90E-05,0.002852607,0.002836469,0.0014394,0.003349192,0.001280522,0.003132785,0.002847885,0.001793527,0.002433871,0.021102,0.269954
-0.00123316,-0.00057349,0.002247196,-0.000204908,0.000448849,-0.001142756,-0.002782994,0.004862729,-0.002182699,-0.005638519,-0.002074536,-0.003988384,0.000473436,0.000356193,-0.001854535,0.001839133,0.000532666,2.60E-05,0.002054551,-0.001722459,-0.001957312,0.000952936,-0.000206718,0.001722145,-0.000470811,0.002040213,0.001968881,-0.000218608,0.002321987,0.00223226,0.104302,0.115184
-0.002699638,-0.000729124,0.003763045,0.003681338,-0.003993964,-0.003565167,-0.001729711,0.001864754,-0.001163606,-0.003500124,-0.005011958,0.002548213,-0.002591532,0.004452665,0.002566897,0.000207102,0.002408058,0.003597161,-0.00271573,0.001815473,0.003032462,0.002099997,-0.002153137,-0.002002103,0.003151634,0.000595326,-0.001387982,0.002976586,-0.00277656,-0.003134998,0.026165,0.422334
-0.001542152,-0.000528074,-0.003955494,0.002123282,-0.000293063,-0.004893889,0.001446337,0.002772362,0.005160053,-0.002749642,-0.000952014,0.002258009,-0.003144118,-0.000602499,-0.002700297,0.003139844,-0.001444277,-0.000429691,-0.00322293,0.003417124,0.000644999,-0.00351917,0.003324261,-0.002424686,-0.000687046,-0.003589829,0.003448159,-0.00086973,-0.002393883,-0.000104859,0.107661,0.114064
-0.000445348,0.001732132,-0.000415518,0.002336939,-0.003186719,-0.002855152,0.006826262,0.003600018,0.000220358,-0.005922078,-0.004101156,0.002703188,0.001919357,-0.003677669,0.000233086,0.002326588,0.00252586,4.64E-05,0.002820894,-0.001286177,-0.000544463,0.002636084,-0.002478234,-0.001506561,0.002786167,0.001435826,-0.00063536,-0.002301474,1.13E-05,-0.000232347,0.018316,0.291326
-0.001164722,0.000565353,-0.0005917,0.0026281,0.001818764,-0.003325583,-0.006145845,-0.005746743,0.005399803,-0.00296643,-0.000303288,-0.004988734,0.000846554,0.001999727,-0.002151854,0.002305795,0.002752847,0.000341597,-0.001040124,0.000556323,-0.003090719,-0.003234944,-0.000810632,0.002286518,0.000458121,-0.001699767,-0.000981805,-0.002596479,0.000644594,-0.003053502,0.007649,0.256882
-0.001992055,-0.000359471,0.003628648,-0.003011498,0.005217541,-0.001397974,-0.005252554,-0.003382473,0.001629763,0.002218632,0.004253935,0.002109138,0.001412274,-0.000105728,0.003504763,0.000119023,0.003179821,0.002707135,-0.003536376,-0.001018214,-0.003593836,-0.002197428,-0.001784466,0.002540041,0.002918292,0.003101593,-0.002232667,0.002737056,0.002443462,0.000318851,0.117482,0.094705
-2.89E-05,0.002850655,0.000397877,-0.000324692,-0.00121199,0.00407399,-0.002771456,0.00102711,0.001914548,-0.002763598,0.004447418,0.002290688,-0.001162018,-0.00275853,0.001970243,-0.003189882,0.003152386,0.000272547,0.001667742,0.000148274,-0.001993739,0.000519795,-0.0019945,-0.000817543,0.002600071,-0.001841859,0.00182327,0.001350372,-0.000598088,-0.002573038,0.121611,0.112583
-0.001703343,-0.001181414,0.000920134,-0.00332269,-0.002846641,-0.005319677,0.002191846,0.001529642,-0.006206243,0.005855755,0.000305566,-0.000108989,-0.004361863,-0.003177108,0.001764015,0.000475788,-0.000649798,0.002459751,0.000882755,0.00342898,-0.001353638,-0.00133124,0.00025032,-0.000657087,-0.002316936,0.002544157,0.000475637,-0.001415388,0.000666176,-0.000636452,0.020008,0.378215
0.001564125,-0.002456968,-0.004027083,-0.003205967,-0.003058935,0.000847316,-0.004280078,0.00011423,-2.86E-05,0.003865684,0.002250495,0.000842142,0.004395417,0.001244998,-0.001560351,0.003013622,0.002158027,6.11E-05,-0.001491906,-0.003591557,0.001653165,-0.001875532,-0.001524808,0.000622368,-0.000864727,-0.002619099,-0.001046846,-0.001064187,0.001435411,-0.002354705,0.10577,0.110008
0.001381741,-0.000644747,-0.002523446,0.001953242,-0.003724185,0.00384692,-0.006546373,-0.003634698,-0.004043411,-0.001658046,-0.000382465,0.000207961,-0.002375798,0.000422279,-0.00021251,0.001474875,0.001832759,-0.002379214,-0.003844961,-0.001099932,0.000894067,0.000368836,0.002582237,-0.002109209,-0.000183411,0.0005786,0.001698058,-0.001644265,-0.00336031,-0.001279068,0.024046,0.363756
0.001058478,-0.002715971,-0.00116846,-0.00237251,0.005200401,0.002500805,0.001392612,-0.003489428,-0.00257493,-0.002129045,-0.000122462,-0.001058532,0.003152246,0.000282555,0.00379174,-0.001125295,-0.000249739,0.002653684,0.000918136,-0.003252509,0.003620068,0.003175156,-0.003532225,0.001133851,-1.61E-05,0.002978471,0.001006721,-0.001546922,-0.000590691,0.00196206,0.011081,0.306386
-0.000539558,-0.001676201,-0.002613504,-0.003529637,-0.002996961,0.002406508,-0.000495546,-0.001120495,0.005391523,0.002911029,0.003024695,-0.000334559,-0.003693847,0.000383076,-0.002777204,-0.002748008,0.002763281,0.003119186,0.00193942,0.002105949,0.003683037,0.002750528,-0.000962374,-0.00357505,0.002143851,0.000505917,-0.001563404,0.00312984,-0.000835402,-0.002641654,0.019708,0.309963
0.002144048,-0.002324504,-0.004106875,0.001116229,-0.001277546,0.003381094,-0.00286119,-0.004234693,-0.003869544,-0.00457744,-0.000682108,-0.002310352,0.003304567,0.000919225,-0.000164046,-0.00124994,-0.000621068,-0.003730903,-3.31E-05,-0.003374104,0.000919641,-0.000591761,-0.003071632,0.000813214,0.000462651,-0.001466263,0.001081213,-0.000274718,-0.003116606,-0.003451161,0.094254,0.111734
0.002376863,-0.000269207,-0.003434775,-0.001651823,-0.00521778,-0.00463226,0.001977465,0.001374394,-0.002778931,0.004837211,0.000112967,-0.00263675,0.00455359,-0.002555546,-0.00335261,-0.000509171,-0.000725148,-0.000343807,-0.000218975,0.003402968,0.002671599,-0.00165093,0.000291221,-0.003132371,-0.00014366,0.002017014,-0.002197446,-0.002783074,-0.00025178,6.62E-05,0.016936,0.306478
0.002413809,-0.000798178,-0.003704272,0.000250559,0.004950751,0.000901669,-0.00381985,0.004393759,0.000262272,-0.004177844,0.001495328,0.000673243,-0.001988759,0.000783049,-0.001365795,-0.003985983,-0.002083892,-0.002017002,-0.00113799,-0.00158349,-0.000527807,0.003244563,0.003216579,-0.001802388,-0.001315733,0.002719022,-0.001490968,0.003201056,-0.002556493,-0.000382007,0.111779,0.121049
-0.002305457,0.00028004,-0.002951385,-0.002132212,-0.002810045,0.00108541,-0.002346767,0.006696529,-0.005117336,-0.002264208,0.000415868,-0.004753719,0.001641079,-0.000814864,-0.000276209,-0.003659558,-0.003052788,0.001260367,0.000701183,0.001991748,-0.001426654,-0.002811276,-1.91E-05,-0.003245717,0.001354741,-0.000957159,-0.002326237,-0.000475078,-0.00329992,0.001017261,0.027532,0.380742
